Date,Country,City,Specie,count,min,max,median,variance
15-02-2020,IN,Ghāziābād,co,48,4.3,84.8,7.5,1366.95
18-02-2020,IN,Ghāziābād,co,48,0.1,51.3,9,1227.38
07-04-2020,IN,Ghāziābād,co,48,1.9,82.3,6.6,1564.64
01-05-2020,IN,Ghāziābād,co,29,2.2,81.4,6.5,1985.7
02-01-2020,IN,Ghāziābād,co,48,0.2,54.4,22.7,1515.05
11-01-2020,IN,Ghāziābād,co,48,5.4,86.4,12.7,1806.34
22-06-2020,IN,Ghāziābād,co,24,4.2,79.7,5.4,2316.09
16-05-2020,IN,Ghāziābād,co,24,1.7,84.6,6,2699.29
20-05-2020,IN,Ghāziābād,co,24,0.1,19.4,6.5,185.9
31-01-2020,IN,Ghāziābād,co,48,0.1,18.9,8.6,142.82
02-04-2020,IN,Ghāziābād,co,47,0.6,82.1,8.9,2678.21
22-05-2020,IN,Ghāziābād,co,33,0.2,37,12,843.88
30-05-2020,IN,Ghāziābād,co,48,3.1,86.2,10.2,1468.48
11-07-2020,IN,Ghāziābād,co,8,0.1,11.4,4.5,164.94
03-01-2020,IN,Ghāziābād,co,48,0.2,72.2,17.1,2508.37
25-01-2020,IN,Ghāziābād,co,48,0.1,28.9,13.6,481.21
27-03-2020,IN,Ghāziābād,co,24,5.3,45.4,35.6,908.5
03-04-2020,IN,Ghāziābād,co,48,0.9,82,6.8,2467.34
04-05-2020,IN,Ghāziābād,co,46,0.2,82,7.2,2201.27
03-06-2020,IN,Ghāziābād,co,44,3.2,80.3,8.5,1280.47
24-02-2020,IN,Ghāziābād,co,27,4.1,15.9,10.6,130.45
22-03-2020,IN,Ghāziābād,co,48,2.9,86,30.9,4357.59
12-04-2020,IN,Ghāziābād,co,48,2.4,82.2,7,1620.69
07-06-2020,IN,Ghāziābād,co,48,2.3,78.5,12.1,2441.16
12-06-2020,IN,Ghāziābād,co,34,0.2,82.9,7,3936.06
22-01-2020,IN,Ghāziābād,co,47,0.1,30.2,15.3,214.92
27-02-2020,IN,Ghāziābād,co,47,0.1,21.5,9.8,87.13
02-02-2020,IN,Ghāziābād,co,48,2.9,84.4,9.9,1429.66
06-02-2020,IN,Ghāziābād,co,46,0.1,30.7,8.5,401.25
16-04-2020,IN,Ghāziābād,co,48,0.1,40,13.6,1004.49
22-04-2020,IN,Ghāziābād,co,46,0.1,37,11.7,832.32
23-04-2020,IN,Ghāziābād,co,48,1.8,85,9.3,1575.11
25-04-2020,IN,Ghāziābād,co,45,0.2,83.1,14.7,2584.27
10-01-2020,IN,Ghāziābād,co,48,0.1,28.1,13.2,334.48
20-01-2020,IN,Ghāziābād,co,24,4.9,86.4,10.1,3217.2
10-07-2020,IN,Ghāziābād,co,24,3.7,84.5,4.7,2675.36
13-07-2020,IN,Ghāziābād,co,8,10.7,16.2,12.7,51.71
28-04-2020,IN,Ghāziābād,co,44,0.3,80.4,6.4,1706.76
28-05-2020,IN,Ghāziābād,co,48,0.1,29,10.6,728.11
07-03-2020,IN,Ghāziābād,co,24,2.7,85.3,12.8,2866.19
12-03-2020,IN,Ghāziābād,co,24,0.2,58.7,21.7,2944.24
20-04-2020,IN,Ghāziābād,co,48,0.1,37.6,16.3,792.19
19-01-2020,IN,Ghāziābād,co,24,5.9,84.9,7.4,2505.77
11-02-2020,IN,Ghāziābād,co,48,0.1,37.4,11,984.06
13-02-2020,IN,Ghāziābād,co,48,5.3,85.5,8.1,1272.55
05-04-2020,IN,Ghāziābād,co,47,4.2,85.2,12,2916.35
24-04-2020,IN,Ghāziābād,co,45,7.4,85.5,16.4,1665.09
24-05-2020,IN,Ghāziābād,co,24,0.2,18.6,7.6,336.95
09-07-2020,IN,Ghāziābād,co,24,0.1,15.2,5.7,95.34
15-01-2020,IN,Ghāziābād,co,42,4.4,86.1,8.8,1548.59
12-02-2020,IN,Ghāziābād,co,48,0.1,25.3,8.7,236.44
19-06-2020,IN,Ghāziābād,co,24,3.5,79.9,5.2,2342.07
29-06-2020,IN,Ghāziābād,co,9,1,13.6,2.1,173.7
05-05-2020,IN,Ghāziābād,co,41,0.1,34.7,7,668.46
06-05-2020,IN,Ghāziābād,co,37,4.1,82.6,7.8,3066.16
06-01-2020,IN,Ghāziābād,co,48,0.1,24.4,12.9,182.39
08-01-2020,IN,Ghāziābād,co,48,6.9,85.9,11.9,1235.17
03-03-2020,IN,Ghāziābād,co,32,5.2,21.5,13,237.54
10-03-2020,IN,Ghāziābād,co,24,4.5,85.1,9,2748.93
16-03-2020,IN,Ghāziābād,co,35,3.5,55.9,16.7,3851.98
30-03-2020,IN,Ghāziābād,co,48,1.8,81.7,9.3,3288.16
31-12-2019,IN,Ghāziābād,co,48,0.1,78.3,11.1,3561.1
01-01-2020,IN,Ghāziābād,co,48,0.2,72.4,21,3315.78
11-05-2020,IN,Ghāziābād,co,24,2.5,82.8,4.7,2545.47
18-06-2020,IN,Ghāziābād,co,24,2.7,79,4.3,2318.6
09-02-2020,IN,Ghāziābād,co,48,0.1,25.3,9.6,370.54
14-02-2020,IN,Ghāziābād,co,48,4,85.3,6.4,1319.22
26-06-2020,IN,Ghāziābād,co,24,1.7,81.6,5.5,2437.52
15-07-2020,IN,Ghāziābād,co,2,37.8,43.6,37.8,168.2
19-07-2020,IN,Ghāziābād,co,9,3.8,84,4.9,6987.22
17-01-2020,IN,Ghāziābād,co,23,0.1,9.5,6.4,64.17
23-01-2020,IN,Ghāziābād,co,47,1,86.2,5.9,1402.47
29-03-2020,IN,Ghāziābād,co,46,1.7,81,14,3462.86
04-04-2020,IN,Ghāziābād,co,48,1.9,82.6,9.8,2840.05
06-04-2020,IN,Ghāziābād,co,46,0.1,51.5,10.2,1935.77
17-05-2020,IN,Ghāziābād,co,24,0.1,14.8,8,153.12
18-05-2020,IN,Ghāziābād,co,24,0.1,17.3,10.4,219.92
01-06-2020,IN,Ghāziābād,co,45,1.6,78.8,10.5,2443.25
10-02-2020,IN,Ghāziābād,co,48,0.1,36.6,11.8,701.93
13-03-2020,IN,Ghāziābād,co,37,0.2,34.2,12,648.53
25-03-2020,IN,Ghāziābād,co,24,8.5,46.8,34.9,1479.52
26-03-2020,IN,Ghāziābād,co,24,11.3,52.7,42.7,773.43
13-05-2020,IN,Ghāziābād,co,24,4.7,85,6.6,2567.52
06-06-2020,IN,Ghāziābād,co,45,3.5,19.5,8.7,336.96
14-06-2020,IN,Ghāziābād,co,24,3.6,81.9,7.6,2399.88
18-07-2020,IN,Ghāziābād,co,14,1.4,78.5,3.6,4032.97
20-02-2020,IN,Ghāziābād,co,48,0.1,12.4,9.9,51.18
29-02-2020,IN,Ghāziābād,co,48,4.2,85.3,6.1,1319.06
29-04-2020,IN,Ghāziābād,co,40,4.4,82.8,8.5,1802.45
02-05-2020,IN,Ghāziābād,co,44,0.8,81.7,7.5,1589.28
19-05-2020,IN,Ghāziābād,co,24,0.1,19.4,13.2,309.54
02-06-2020,IN,Ghāziābād,co,48,2.7,78.3,7.2,1122.52
30-12-2019,IN,Ghāziābād,co,48,0.1,26.4,17.6,275.97
09-03-2020,IN,Ghāziābād,co,24,3.5,83.6,4.2,2642.63
29-01-2020,IN,Ghāziābād,co,35,6.8,29.5,10.2,231.93
19-03-2020,IN,Ghāziābād,co,48,0.1,48.3,13.3,1703.64
10-05-2020,IN,Ghāziābād,co,24,4.2,86.1,7.7,2686.41
09-06-2020,IN,Ghāziābād,co,48,4.1,84,12.6,1906.56
10-06-2020,IN,Ghāziābād,co,46,5.3,83.4,11.3,1460.7
11-06-2020,IN,Ghāziābād,co,46,3.9,82.9,16.9,4251.46
07-01-2020,IN,Ghāziābād,co,48,0.1,14.5,10,76.97
26-01-2020,IN,Ghāziābād,co,46,0.2,44.1,13.9,1184.78
16-01-2020,IN,Ghāziābād,co,25,3.2,85.5,8,2446
09-04-2020,IN,Ghāziābād,co,47,2.7,82.1,8.7,2045.16
10-04-2020,IN,Ghāziābād,co,47,2.1,84.5,12.5,2708.95
04-01-2020,IN,Ghāziābād,co,48,0.2,48.2,19.5,989.26
14-01-2020,IN,Ghāziābād,co,48,0.1,19,11.4,163.87
03-05-2020,IN,Ghāziābād,co,46,3.9,83.8,6.3,2255.35
16-06-2020,IN,Ghāziābād,co,45,0.6,78.5,12.9,1359.3
21-01-2020,IN,Ghāziābād,co,35,0.1,32.8,14.3,572.97
28-03-2020,IN,Ghāziābād,co,35,0.2,47.7,31.2,3673.61
05-01-2020,IN,Hāpur,co,92,0.1,20.1,7.4,156.72
28-02-2020,IN,Hāpur,co,93,0.1,21.3,8.9,130.49
11-07-2020,IN,Hāpur,co,39,2.2,32.4,9.5,527.4
